Date,Hour,Real-Time LMP,Day-Ahead LMP,Regional Power Demand,Gas Price ($/MMBtu),Generation Outages (MW),Gas_Marginal,Temperature - Boston (deg. F)
6/13/2020,8,14.06,14.63,10096,1.377,3334,1,64.9
6/13/2020,9,14.1,14.8,10224,1.377,3334,1,66.9
6/13/2020,10,12.88,13.79,10519,1.377,3334,1,66
6/13/2020,11,12.93,13.79,10707,1.377,3334,1,66
6/13/2020,12,12.95,14.17,10846,1.377,3334,1,66.9
6/13/2020,13,13.06,13.98,10951,1.377,3334,1,66
6/13/2020,14,13.17,13.85,11128,1.377,3334,1,64.9
6/13/2020,15,18.44,15.83,11374,1.377,3334,1,64
6/13/2020,16,24.27,17.89,11780,1.377,3334,1,63
6/13/2020,17,22.73,22.19,12442,1.377,3334,1,62.1
6/13/2020,18,25.66,22.27,12791,1.377,3334,1,61
6/13/2020,19,26.54,19.48,12640,1.377,3334,1,60.1
6/13/2020,20,23.45,19.81,12447,1.377,3334,1,61
6/13/2020,21,21.33,20.47,12099,1.377,3334,1,61
6/13/2020,22,19.81,14.47,11246,1.377,3334,1,59
6/13/2020,23,12.45,13.9,10439.0833,1.377,3334,1,59
6/13/2020,24,12.46,14.67,9878,1.377,2690,1,57
6/14/2020,1,12.33,13.94,9131,1.377,2690,1,55.9
6/14/2020,2,12.56,13.53,8805,1.377,2690,1,55.9
6/14/2020,3,12.28,13.3,8638,1.377,2690,1,55
6/14/2020,4,12.12,12.98,8604,1.377,2690,1,53.1
6/14/2020,5,12,13.09,8793,1.377,2690,1,54
6/14/2020,6,11.96,12.97,8952,1.377,2690,1,57
6/14/2020,7,5.04,12.32,9326,1.377,2690,0,60.1
6/14/2020,8,11.91,13.15,9553,1.377,2690,1,62.1
6/14/2020,9,12.15,13.33,9521,1.377,2690,1,63
6/14/2020,10,12.1,13.48,9672,1.377,2690,1,64.9
6/14/2020,11,11.75,13.64,9870,1.377,2690,1,64.9
6/14/2020,12,12.31,13.5,10002,1.377,2690,1,64
6/14/2020,13,12.54,13.79,10180,1.377,2690,1,64
6/14/2020,14,12.91,13.7,10327,1.377,2690,1,63
6/14/2020,15,13.05,15.09,10607,1.377,2690,1,62.1
6/14/2020,16,12.93,19,11244,1.377,2690,1,61
6/14/2020,17,21.2,20.13,12171,1.377,2690,1,61
6/14/2020,18,24.58,22.24,12680,1.377,2690,1,59
6/14/2020,19,24.67,22.19,12682,1.377,2690,1,57.9
6/14/2020,20,21.68,23.75,12589,1.377,2690,0,57
6/14/2020,21,24.85,19.44,12203,1.377,2690,1,55.9
6/14/2020,22,15.28,16.14,11268,1.377,2690,1,55.9
6/14/2020,23,13.08,13.69,10319.5833,1.377,2690,1,55.9
6/14/2020,24,12.71,13.48,9917,1.377,3945,1,55
6/15/2020,1,12.69,12.85,9478,1.377,3945,1,55.9
6/15/2020,2,12.18,12.28,9469,1.377,3945,1,55.9
6/15/2020,3,12.57,11.92,9436,1.377,3945,1,55.9
6/15/2020,4,13.21,12.65,9616,1.377,3945,1,55.9
6/15/2020,5,14.34,13.24,9843,1.377,3945,1,55.9
6/15/2020,6,16.27,15.77,10511,1.377,3945,1,55.9
6/15/2020,7,26.53,19.12,11156,1.377,3945,1,57.9
6/15/2020,8,29.19,17.1,11471,1.377,3945,1,59
6/15/2020,9,15.65,16.11,11422,1.377,3945,1,60.1
6/15/2020,10,18.5,15.52,11459,1.377,3945,1,61
6/15/2020,11,15.54,14.46,11658,1.377,3945,0,63
6/15/2020,12,26.08,16.01,12012,1.377,3945,1,63
6/15/2020,13,24.53,17.25,12351,1.377,3945,1,64
6/15/2020,14,24.21,17.73,12462,1.377,3945,1,63
6/15/2020,15,25.85,20.85,12574,1.377,3945,1,63
6/15/2020,16,17.69,22.03,12917,1.377,3945,1,61
6/15/2020,17,19,26.76,13500,1.377,3945,0,61
6/15/2020,18,22.21,25.46,13815,1.377,3945,1,60.1
6/15/2020,19,21.41,25.47,13677,1.377,3945,1,59
6/15/2020,20,21.18,25.77,13443,1.377,3945,1,57.9
6/15/2020,21,22,26.71,12972,1.377,3945,1,57.9
6/15/2020,22,16.08,18.58,11886,1.377,3945,1,57
6/15/2020,23,22.05,14.38,10863.1667,1.377,3945,1,57
6/15/2020,24,14.33,15.36,10461,1.335,3920,1,57.9
6/16/2020,1,14.72,14.08,10296,1.335,3920,1,57.9
6/16/2020,2,14.74,14.08,10264,1.335,3920,1,57.9
6/16/2020,3,13.53,13.87,10192,1.335,3920,1,57
6/16/2020,4,13.01,13.5,10081,1.335,3920,1,55.9
6/16/2020,5,13.25,13.65,10433,1.335,3920,1,57
6/16/2020,6,13.08,16.35,10811,1.335,3920,1,59
6/16/2020,7,13.22,16.66,11480,1.335,3920,1,63
6/16/2020,8,12.92,19.04,11812,1.335,3920,1,64.9
6/16/2020,9,15.28,18.95,11848,1.335,3920,1,64
6/16/2020,10,13.6,15.57,11901,1.335,3920,1,66
6/16/2020,11,13.07,14.44,12049,1.335,3920,1,68
6/16/2020,12,13.29,14.53,12001,1.335,3920,1,68
6/16/2020,13,14.14,15.76,12261,1.335,3920,1,69.1
6/16/2020,14,16.76,16.81,12482,1.335,3920,1,68
6/16/2020,15,16.22,15.84,12916,1.335,3920,1,69.1
6/16/2020,16,16.92,21.03,13609,1.335,3920,1,68
6/16/2020,17,27.78,26.12,14458,1.335,3920,0,66
6/16/2020,18,32.99,23.98,14847,1.335,3920,0,64.9
6/16/2020,19,25.82,21.45,14603,1.335,3920,1,63
6/16/2020,20,17.19,18.96,14145,1.335,3920,1,61
6/16/2020,21,13.85,18.92,13595,1.335,3920,1,60.1
6/16/2020,22,13.95,16.99,12447,1.335,3920,1,59
6/16/2020,23,12.42,14.14,11265.9167,1.335,3920,1,60.1
6/16/2020,24,13.88,12.53,10416,1.399,3594,1,57.9
6/17/2020,1,12.39,12.91,10048,1.399,3594,1,57.9
6/17/2020,2,10.51,11.98,9977,1.399,3594,0,57.9
6/17/2020,3,10.23,11.16,9843,1.399,3594,1,57
6/17/2020,4,10.48,11.53,9707,1.399,3594,1,57
6/17/2020,5,14.24,13.45,10097,1.399,3594,1,57.9
6/17/2020,6,21.68,15.23,10923,1.399,3594,1,61
6/17/2020,7,10.08,13.95,11682,1.399,3594,1,64.9
6/17/2020,8,12.85,13.04,12089,1.399,3594,1,64
6/17/2020,9,12.45,12.77,12007,1.399,3594,1,68
6/17/2020,10,12.92,13.7,12119,1.399,3594,1,68
6/17/2020,11,13.6,13.93,12419,1.399,3594,1,68
6/17/2020,12,14.13,15.54,12752,1.399,3594,1,68
6/17/2020,13,23.12,15.54,13161,1.399,3594,1,70
6/17/2020,14,20.5,15.23,13581,1.399,3594,1,71.1
6/17/2020,15,24.6,17.02,14164,1.399,3594,1,71.1
6/17/2020,16,26.29,20.46,15007,1.399,3594,1,73
6/17/2020,17,27.21,24.45,15916,1.399,3594,1,71.1
6/17/2020,18,31.12,24.99,16292,1.399,3594,1,70
6/17/2020,19,29.25,21.66,15977,1.399,3594,1,
6/17/2020,20,27.66,19.17,15412,1.399,3594,1,63
6/17/2020,21,21.4,19.19,14845,1.399,3594,1,68
6/17/2020,22,15.68,15.91,13642,1.399,3594,1,68
6/17/2020,23,18.78,13.92,12512.4167,1.399,3594,0,66
6/17/2020,24,15.03,13.26,11728,1.505,3352,1,64.9
6/18/2020,1,13.35,13.26,11345,1.505,3352,1,64
6/18/2020,2,13.17,12.36,11183,1.505,3352,1,63
6/18/2020,3,13.18,12.01,11031,1.505,3352,1,62.1
6/18/2020,4,13.32,12.41,11117,1.505,3352,1,62.1
6/18/2020,5,14.27,12.82,11519,1.505,3352,0,62.1
6/18/2020,6,14.57,13.87,11977,1.505,3352,0,64.9
6/18/2020,7,15.62,13.78,12807,1.505,3352,1,66.9
6/18/2020,8,28.69,13.99,13221,1.505,3352,1,69.1
6/18/2020,9,26.62,13.98,13491,1.505,3352,1,73.4
6/18/2020,10,15.89,15.02,13880,1.505,3352,1,75.9
6/18/2020,11,24.39,15.08,14510,1.505,3352,1,79
6/18/2020,12,42.15,17.73,15166,1.505,3352,1,81
6/18/2020,13,40.43,18.29,15938,1.505,3352,1,80.1
6/18/2020,14,35.95,18.65,16541,1.505,3352,1,79
6/18/2020,15,28.22,25.17,17183,1.505,3352,1,79
6/18/2020,16,41.43,26.03,17882,1.505,3352,1,87.1
6/18/2020,17,52.89,28.49,18561,1.505,3352,0,86
6/18/2020,18,64.23,28.98,18766,1.505,3352,0,84
6/18/2020,19,44.73,25.98,18353,1.505,3352,0,81
6/18/2020,20,32.48,23.95,17722,1.505,3352,1,78.1
6/18/2020,21,28.23,19.72,17042,1.505,3352,1,75.9
6/18/2020,22,25.2,16.14,15672,1.505,3352,1,73.9
6/18/2020,23,21.49,15.49,14359.4167,1.505,3352,1,72
6/18/2020,24,15.85,15.03,14037,1.588,3115,1,71.1
6/19/2020,1,16.63,14.6,13611,1.588,3115,1,70
6/19/2020,2,14.96,13.9,13139,1.588,3115,1,69.1
6/19/2020,3,13.72,13.49,12858,1.588,3115,1,68
6/19/2020,4,13.53,13.51,12896,1.588,3115,1,
6/19/2020,5,14.42,13.88,13103,1.588,3115,0,69.1
6/19/2020,6,13.72,13.87,13403,1.588,3115,0,71.1
6/19/2020,7,13.77,15.64,14005,1.588,3115,1,73.9
6/19/2020,8,15.32,17.77,14843,1.588,3115,1,75.9
6/19/2020,9,21.74,18.81,15315,1.588,3115,1,79
6/19/2020,10,33.07,20.54,15805,1.588,3115,1,82
6/19/2020,11,34.79,21.54,16387,1.588,3115,1,84
6/19/2020,12,35.77,22.59,17028,1.588,3115,1,84.9
6/19/2020,13,34.84,24.39,17624,1.588,3115,1,86
6/19/2020,14,31.13,28.57,18037,1.588,3115,1,
6/19/2020,15,23.45,29.77,18411,1.588,3115,0,86
6/19/2020,16,35.09,31.91,18831,1.588,3115,1,86
6/19/2020,17,32.41,34.36,19233,1.588,3115,1,86
6/19/2020,18,30.13,29.43,19223,1.588,3115,1,81
6/19/2020,19,25.94,27.15,18678,1.588,3115,1,78.1
6/19/2020,20,21.02,23.49,17910,1.588,3115,1,77
6/19/2020,21,27.62,21.11,17237,1.588,3115,1,75
6/19/2020,22,19.59,19.83,15883,1.588,3115,1,73.9
6/19/2020,23,17.05,18.95,14491.0833,1.588,3115,1,73
6/19/2020,24,16.75,18.56,13379,1.592,3574,1,72
6/20/2020,1,15.52,17.23,12932,1.592,3574,1,71.1
6/20/2020,2,15.75,17.22,12738,1.592,3574,1,70
6/20/2020,3,15.26,15.45,12355,1.592,3574,1,69.1
6/20/2020,4,14.28,14.78,12181,1.592,3574,1,69.1
6/20/2020,5,14.42,15.08,12264,1.592,3574,1,70
6/20/2020,6,14.42,14.39,12791,1.592,3574,1,73
6/20/2020,7,15.21,15.58,13488,1.592,3574,1,
6/20/2020,8,15.49,15.83,13928,1.592,3574,1,79
6/20/2020,9,18.47,18.13,14368,1.592,3574,1,82.9
6/20/2020,10,20.78,21.08,15097,1.592,3574,1,84.9
6/20/2020,11,27.62,23.67,15950,1.592,3574,1,88
6/20/2020,12,30.14,25.59,16668,1.592,3574,1,89.1
6/20/2020,13,28.74,26.16,17156,1.592,3574,1,90
6/20/2020,14,33.23,27.85,17670,1.592,3574,1,88
6/20/2020,15,33.26,30.05,18230,1.592,3574,1,91
6/20/2020,16,36.75,35.72,18873,1.592,3574,1,89.1
6/20/2020,17,42.21,36.42,19487,1.592,3574,0,89.1
6/20/2020,18,47.48,35.95,19647,1.592,3574,1,84
6/20/2020,19,36.2,31.24,19133,1.592,3574,1,81
6/20/2020,20,30.1,27.11,18466,1.592,3574,0,81
6/20/2020,21,31.08,24.91,17835,1.592,3574,1,79
6/20/2020,22,36.96,20.94,16536,1.592,3574,1,78.1
6/20/2020,23,38.24,19.93,15137.25,1.592,3574,1,75.9
6/20/2020,24,41.7,17.67,13993,1.592,2766,1,73.9
6/21/2020,1,24.31,17.51,13332,1.592,2766,1,73.9
6/21/2020,2,17.75,15.03,13062,1.592,2766,1,73
6/21/2020,3,15.11,14.75,12770,1.592,2766,1,72
6/21/2020,4,15.13,14.65,12510,1.592,2766,1,71.1
6/21/2020,5,14.41,14.97,12320,1.592,2766,1,72
6/21/2020,6,14.05,13.99,12560,1.592,2766,1,
6/21/2020,7,15.29,14.78,13212,1.592,2766,1,77
6/21/2020,8,22.28,15.3,13518,1.592,2766,0,78.1
6/21/2020,9,38.4,15.85,14275,1.592,2766,1,81
6/21/2020,10,35.4,19.21,15175,1.592,2766,1,82
6/21/2020,11,41.32,18.59,16096,1.592,2766,1,84.9
6/21/2020,12,44.45,21.08,16810,1.592,2766,0,82.9
6/21/2020,13,34.94,24.32,17319,1.592,2766,0,84.9
6/21/2020,14,44.79,24.29,17746,1.592,2766,0,86
6/21/2020,15,53.84,27.71,18244,1.592,2766,0,87.1
6/21/2020,16,46.53,31.4,18710,1.592,2766,0,78.1
6/21/2020,17,57.41,35.82,19047,1.592,2766,0,80.1
6/21/2020,18,63.46,34.46,19108,1.592,2766,0,77
6/21/2020,19,53.13,31.32,18806,1.592,2766,0,73
6/21/2020,20,34.32,27.73,18358,1.592,2766,0,71.1
6/21/2020,21,35.77,23.97,17752,1.592,2766,1,71.1
6/21/2020,22,27.83,19.9,16331,1.592,2766,1,69.1
6/21/2020,23,44.03,19.8,15121.3333,1.592,2766,0,69.1
6/21/2020,24,25.28,20.62,14209,1.592,2917,0,66.9
6/22/2020,1,21.23,18.83,13940,1.592,2917,1,66.9
6/22/2020,2,23.08,17.15,13607,1.592,2917,1,66
6/22/2020,3,23.82,16.2,13469,1.592,2917,1,64.9
6/22/2020,4,24.06,15.96,13494,1.592,2917,1,64
6/22/2020,5,24.18,17.47,13626,1.592,2917,1,66
6/22/2020,6,23.85,19.94,14247,1.592,2917,1,66
6/22/2020,7,22.45,22.68,14998,1.592,2917,1,64.9
6/22/2020,8,22.7,23.32,15749,1.592,2917,0,64.9
6/22/2020,9,25.52,24.73,16052,1.592,2917,1,66
6/22/2020,10,24,25.48,16446,1.592,2917,1,68
6/22/2020,11,27.26,24.22,17014,1.592,2917,0,69.1
6/22/2020,12,33.49,25.32,17566,1.592,2917,1,71.1
6/22/2020,13,37.38,25.96,18081,1.592,2917,1,69.1
6/22/2020,14,40.16,29.07,18546,1.592,2917,1,68
6/22/2020,15,42.94,35.13,19027,1.592,2917,1,68
6/22/2020,16,42.43,38.99,19558,1.592,2917,1,66.9
6/22/2020,17,46.35,38.56,20062,1.592,2917,1,66
6/22/2020,18,35.91,33.57,19911,1.592,2917,1,64
6/22/2020,19,30.86,30.57,19300,1.592,2917,1,63
6/22/2020,20,26.49,27.75,18566,1.592,2917,1,63
6/22/2020,21,23.09,24.77,17722,1.592,2917,1,62.1
6/22/2020,22,21.47,23.12,16517,1.592,2917,1,62.1
6/22/2020,23,19.63,21.91,15228.9167,1.592,2917,1,63
6/22/2020,24,16.66,17.9,14133,1.842,2349,1,63
6/23/2020,1,16.19,15.66,13548,1.842,2349,1,63
6/23/2020,2,14.61,15.24,13130,1.842,2349,1,63
6/23/2020,3,13.96,15.26,12991,1.842,2349,1,66
6/23/2020,4,14,15.23,13015,1.842,2349,1,66
6/23/2020,5,13.13,14.91,12750,1.842,2349,1,66
6/23/2020,6,13.25,15.59,13329,1.842,2349,1,66.9
6/23/2020,7,13.52,19.59,14400,1.842,2349,1,70
6/23/2020,8,14.8,21.07,15245,1.842,2349,1,72
6/23/2020,9,17.6,22.58,15876,1.842,2349,1,75
6/23/2020,10,25.76,24.38,16676,1.842,2349,1,77
6/23/2020,11,33.38,25.34,17679,1.842,2349,1,80.1
6/23/2020,12,34.74,26.62,18597,1.842,2349,1,82
6/23/2020,13,35.64,29.01,19327,1.842,2349,1,86
6/23/2020,14,32.04,30.72,19812,1.842,2349,1,87.1
6/23/2020,15,28.15,37.67,20241,1.842,2349,1,87.1
6/23/2020,16,32.17,39.32,20701,1.842,2349,1,86
6/23/2020,17,39.6,41.66,21094,1.842,2349,1,84
6/23/2020,18,41.57,38.44,20986,1.842,2349,1,81
6/23/2020,19,27.49,29.98,20382,1.842,2349,1,78.1
6/23/2020,20,23.51,26.98,19519,1.842,2349,1,75
6/23/2020,21,29.92,25.46,18635,1.842,2349,1,72
6/23/2020,22,26.09,21.38,17308,1.842,2349,0,70
6/23/2020,23,32.23,20.37,15738.5,1.842,2349,0,69.1
6/23/2020,24,36.46,18.89,14549,1.668,2109,1,69.1
6/24/2020,1,19.31,16.43,13770,1.668,2109,1,69.1
6/24/2020,2,16.7,15.81,13540,1.668,2109,1,69.1
6/24/2020,3,16.79,15.45,13527,1.668,2109,1,69.1
6/24/2020,4,16.87,15.7,13558,1.668,2109,1,69.1
6/24/2020,5,22.53,16.01,13836,1.668,2109,1,70
6/24/2020,6,24.07,16.32,14420,1.668,2109,0,71.1
6/24/2020,7,30.51,17.75,15443,1.668,2109,1,73
6/24/2020,8,37.36,20.22,16377,1.668,2109,0,75
6/24/2020,9,63.22,22.2,17011,1.668,2109,0,78.1
6/24/2020,10,36.1,18.07,17570,1.668,2109,1,79
6/24/2020,11,23.28,19.05,17910,1.668,2109,1,81
6/24/2020,12,27.48,21.54,18242,1.668,2109,1,82.9
6/24/2020,13,30.65,24.82,18841,1.668,2109,1,84.9
6/24/2020,14,35.03,27.28,18968,1.668,2109,0,82
6/24/2020,15,33.72,27.81,19101,1.668,2109,1,82.9
6/24/2020,16,39.27,30.36,19691,1.668,2109,0,84
6/24/2020,17,123.4,34.88,20323,1.668,2109,0,84.9
6/24/2020,18,235.79,31.96,20200,1.668,2109,0,82
6/24/2020,19,46.15,29.01,19513,1.668,2109,1,79
6/24/2020,20,33.13,25.93,18501,1.668,2109,1,79
6/24/2020,21,29.6,18.87,17487,1.668,2109,1,78.1
6/24/2020,22,21.59,20.81,15878,1.668,2109,1,75.9
6/24/2020,23,26.29,19.28,14283.25,1.668,2109,1,73.9
6/24/2020,24,25.3,17.08,13347,1.597,1583,1,73
6/25/2020,1,18.25,15.46,12759,1.597,1583,1,72
6/25/2020,2,15.63,15.03,12462,1.597,1583,1,71.1
6/25/2020,3,15.79,14.89,12341,1.597,1583,1,70
6/25/2020,4,16.31,14.84,12356,1.597,1583,1,69.1
6/25/2020,5,17.75,15.26,12403,1.597,1583,1,70
6/25/2020,6,18.63,15.62,13158,1.597,1583,0,72
6/25/2020,7,16.68,16.68,13777,1.597,1583,1,73.9
6/25/2020,8,16.05,16.68,14631,1.597,1583,1,78.1
6/25/2020,9,15.33,17.67,14531,1.597,1583,1,77
6/25/2020,10,16.67,17.8,15179,1.597,1583,1,79
6/25/2020,11,16.53,17.95,15579,1.597,1583,1,80.1
6/25/2020,12,15.33,19.89,16009,1.597,1583,1,79
6/25/2020,13,14.89,21.45,16420,1.597,1583,1,78.1
6/25/2020,14,15.48,23.55,16826,1.597,1583,1,84.9
6/25/2020,15,23.84,25.74,17308,1.597,1583,1,86
6/25/2020,16,21.85,27.69,17924,1.597,1583,1,84.9
6/25/2020,17,19.89,29.24,18519,1.597,1583,1,84
6/25/2020,18,30.04,28.79,18674,1.597,1583,1,82.9
6/25/2020,19,22.11,26.17,18135,1.597,1583,1,81
6/25/2020,20,16.6,24.96,17380,1.597,1583,1,77
6/25/2020,21,16.67,22.6,16679,1.597,1583,1,73
6/25/2020,22,15.12,19.14,15290,1.597,1583,1,75
6/25/2020,23,14.08,17.79,13871.0833,1.597,1583,1,71.1
6/25/2020,24,14.59,17.11,13062,1.499,1831,1,73
6/26/2020,1,14.63,16.51,12555,1.499,1831,1,72
6/26/2020,2,13.94,14.85,12029,1.499,1831,1,70
6/26/2020,3,13.31,14.6,11740,1.499,1831,1,68
6/26/2020,4,13.28,14.55,11723,1.499,1831,1,66.9
6/26/2020,5,13.94,15.13,12034,1.499,1831,1,68
6/26/2020,6,14.78,15.76,12646,1.499,1831,1,70
6/26/2020,7,15.05,21.9,13657,1.499,1831,1,73
6/26/2020,8,15.27,20.25,14300,1.499,1831,1,77
6/26/2020,9,16.1,21.7,14670,1.499,1831,1,79
6/26/2020,10,16.68,22.47,15232,1.499,1831,1,82
6/26/2020,11,17.14,24.49,15862,1.499,1831,1,82
6/26/2020,12,18.77,24.89,16425,1.499,1831,1,84.9
6/26/2020,13,24.83,25.59,16961,1.499,1831,1,75
6/26/2020,14,21.37,27.64,17252,1.499,1831,1,81
6/26/2020,15,20.32,28.28,17512,1.499,1831,1,82
6/26/2020,16,21.65,31.73,17796,1.499,1831,1,80.1
6/26/2020,17,20.87,32.82,18177,1.499,1831,1,82.9
6/26/2020,18,25.97,30.44,18351,1.499,1831,1,75.9
6/26/2020,19,23.5,28.04,17810,1.499,1831,1,73.9
6/26/2020,20,16.65,25.3,17052,1.499,1831,1,71.1
6/26/2020,21,16.83,24.76,16415,1.499,1831,1,73.9
6/26/2020,22,15.88,20.95,15142,1.499,1831,1,75.9
6/26/2020,23,13.89,18.84,13744,1.499,1831,0,75
6/26/2020,24,11.5,16.6,12604,1.477,1473,1,73.9
6/27/2020,1,14.04,15.53,11771,1.477,1473,1,72
6/27/2020,2,13.22,14.14,11390,1.477,1473,1,70
6/27/2020,3,12.67,14.16,11356,1.477,1473,1,66.9
6/27/2020,4,12.39,13.89,11193,1.477,1473,1,66.9
6/27/2020,5,12.61,14.03,11192,1.477,1473,1,69.1
6/27/2020,6,13.08,13.77,11737,1.477,1473,1,73
6/27/2020,7,12.95,14.04,12252,1.477,1473,1,75
6/27/2020,8,13.49,14.86,12830,1.477,1473,1,79
6/27/2020,9,13.45,19.09,13185,1.477,1473,1,80.1
6/27/2020,10,13.98,20.08,13992,1.477,1473,1,82.9
6/27/2020,11,14.91,20.18,14907,1.477,1473,1,82
6/27/2020,12,21.81,21.63,15638,1.477,1473,1,81
6/27/2020,13,26.74,22.62,15677,1.477,1473,1,75
6/27/2020,14,15.64,23.02,15481,1.477,1473,1,79
6/27/2020,15,14.95,23.65,15296,1.477,1473,1,73
6/27/2020,16,14.53,25.14,15232,1.477,1473,1,73
6/27/2020,17,13.78,26.45,15357,1.477,1473,1,71.1
6/27/2020,18,13.87,25.8,15340,1.477,1473,1,70
6/27/2020,19,13.61,24.7,15075,1.477,1473,1,68
6/27/2020,20,13.57,23.85,14859,1.477,1473,1,66.9
6/27/2020,21,14.06,22.7,14493,1.477,1473,1,66.9
6/27/2020,22,13.5,20.67,13629,1.477,1473,1,66.9
6/27/2020,23,12.45,19.65,12658.9167,1.477,1473,1,66
6/27/2020,24,10.98,15.96,11823,1.477,1471,1,64.9
6/28/2020,1,12.98,15.18,11195,1.477,1471,1,68
6/28/2020,2,12.44,14.88,11014,1.477,1471,1,68
6/28/2020,3,10.52,13.98,11018,1.477,1471,1,66.9
6/28/2020,4,9.62,13.91,10915,1.477,1471,1,66
6/28/2020,5,9.56,13.84,10830,1.477,1471,1,66
6/28/2020,6,8.45,13.56,11065,1.477,1471,1,68
6/28/2020,7,8.45,13.97,11533,1.477,1471,1,71.1
6/28/2020,8,8.58,14.81,11813,1.477,1471,0,73
6/28/2020,9,11.71,16.09,12610,1.477,1471,1,75.9
6/28/2020,10,14.18,17.2,13526,1.477,1471,1,79
6/28/2020,11,18.55,20.15,14636,1.477,1471,1,
6/28/2020,12,29.45,21.9,15577,1.477,1471,1,78.1
6/28/2020,13,22.24,23.2,16047,1.477,1471,1,68
6/28/2020,14,25.1,24.05,16383,1.477,1471,1,68
6/28/2020,15,21.7,26.36,16736,1.477,1471,1,70
6/28/2020,16,18.14,29.02,17038,1.477,1471,0,66.9
6/28/2020,17,17.59,32.41,17253,1.477,1471,1,68
6/28/2020,18,15.67,31.17,16955,1.477,1471,0,68
6/28/2020,19,16.61,28.89,16336,1.477,1471,1,66.9
6/28/2020,20,15.48,28.66,15844,1.477,1471,1,66.9
6/28/2020,21,14.99,25.08,15222,1.477,1471,1,66.9
6/28/2020,22,14.74,21.31,14145,1.477,1471,1,64
6/28/2020,23,13.9,19.06,13069.5833,1.477,1471,1,64.9
6/28/2020,24,15.28,14.66,12262,1.477,2695,1,66
6/29/2020,1,15.02,13.92,12116,1.477,2695,1,64.9
6/29/2020,2,14.39,13.75,12269,1.477,2695,1,64.9
6/29/2020,3,13.12,13.51,12120,1.477,2695,1,64.9
6/29/2020,4,14.12,13.78,12265,1.477,2695,1,66
6/29/2020,5,13.93,13.64,12529,1.477,2695,1,66
6/29/2020,6,14.78,15.01,12818,1.477,2695,0,68
6/29/2020,7,15.99,15.85,13788,1.477,2695,1,68
6/29/2020,8,27.01,17.96,14612,1.477,2695,1,70
6/29/2020,9,21.67,19.74,15185,1.477,2695,1,72
6/29/2020,10,18.3,19.82,15494,1.477,2695,1,68
6/29/2020,11,18.62,20.93,15795,1.477,2695,1,66.9
6/29/2020,12,25.34,25.12,16170,1.477,2695,1,68
6/29/2020,13,23.02,25.59,16390,1.477,2695,1,64.9
6/29/2020,14,21.96,27.14,16524,1.477,2695,1,64
6/29/2020,15,21.76,27.97,16432,1.477,2695,1,66.9
6/29/2020,16,17.35,28.71,16139,1.477,2695,1,68
6/29/2020,17,17.38,32.86,16188,1.477,2695,0,66.9
6/29/2020,18,15.78,28.7,16068,1.477,2695,1,66.9
6/29/2020,19,15.36,27.9,15689,1.477,2695,0,64.9
6/29/2020,20,14.62,25.17,15291,1.477,2695,1,64
6/29/2020,21,13.94,22,14648,1.477,2695,1,64
6/29/2020,22,13.65,19.03,13579,1.477,2695,1,63
6/29/2020,23,13.49,14.85,12479.4167,1.477,2695,1,63
6/29/2020,24,14.72,15.19,11930,1.599,2108,1,64
6/30/2020,1,13.82,14.31,11679,1.599,2108,1,64
6/30/2020,2,13.59,14.25,11809,1.599,2108,1,63
6/30/2020,3,13.21,13.88,11855,1.599,2108,1,63
6/30/2020,4,13.07,13.74,11980,1.599,2108,1,63
6/30/2020,5,13.33,14.17,12126,1.599,2108,1,63
6/30/2020,6,13.79,14.83,12234,1.599,2108,1,64
6/30/2020,7,14.11,17.88,13079,1.599,2108,1,64
6/30/2020,8,14.83,17.73,13834,1.599,2108,1,64
6/30/2020,9,18.55,19.27,14198,1.599,2108,1,66
6/30/2020,10,21.82,19.55,14440,1.599,2108,1,66.9
6/30/2020,11,18.72,20.96,14682,1.599,2108,1,64
6/30/2020,12,20.14,21.54,14844,1.599,2108,1,64
6/30/2020,13,15.15,23.67,14897,1.599,2108,1,64.9
6/30/2020,14,15.3,23.73,14945,1.599,2108,1,64.9
6/30/2020,15,15.27,22.94,15072,1.599,2108,1,66
6/30/2020,16,16.69,25.53,15415,1.599,2108,1,64.9
6/30/2020,17,15.93,26.99,15792,1.599,2108,0,64.9
6/30/2020,18,16.57,25.87,15742,1.599,2108,1,64.9
6/30/2020,19,15.53,23.55,15373,1.599,2108,1,64
6/30/2020,20,14.67,21.26,15044,1.599,2108,1,64
6/30/2020,21,14.44,19.76,14523,1.599,2108,1,63
6/30/2020,22,15,18.58,13475,1.599,2108,1,64
6/30/2020,23,14.45,15.4,12389.25,1.599,2108,1,63
6/30/2020,24,15.07,16.3,11555,1.638,2918,1,63
7/1/2020,1,14.91,14.89,11014,1.638,2918,1,64
7/1/2020,2,14.13,14.16,10871,1.638,2918,1,64
7/1/2020,3,13.48,14.08,10712,1.638,2918,1,64
7/1/2020,4,13.5,14.18,10832,1.638,2918,1,64
7/1/2020,5,13.72,14.93,11200,1.638,2918,1,64
7/1/2020,6,13.84,17.22,11921,1.638,2918,1,64.9
7/1/2020,7,14.3,21.44,12823,1.638,2918,1,66.9
7/1/2020,8,14.97,17.22,13589,1.638,2918,1,66
7/1/2020,9,14.95,18.15,14108,1.638,2918,1,64.9
7/1/2020,10,15.43,18.44,14468,1.638,2918,1,66
7/1/2020,11,15.65,19.78,14805,1.638,2918,1,69.1
